Product ID,Product Name,Category,Subcategory,Units Sold,Manufacturing Price (INR),Sale Price (INR),Profit (INR),Country,State,City,Date of Purchase,Ratings
877573,Malm Bed Frame,Furniture,Bedroom Furniture,42,7575.76,8355.92,780.16,India,Telangana,Hyderabad,20-04-2023,4.7
388390,Pax Wardrobe,Furniture,Bedroom Furniture,31,9079.7,10476.49,1396.79,India,Telangana,Hyderabad,04-12-2024,3.4
388390,Pax Wardrobe,Furniture,Bedroom Furniture,47,9993.51,11633.05,1639.54,India,West Bengal,Kolkata,27-05-2024,3.2
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,41,8114.61,10369.3,2254.69,India,Tamil Nadu,Chennai,16-09-2023,4.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,16,3434.54,4142.52,707.98,India,West Bengal,Kolkata,11-11-2024,4.1
356788,Billy Bookshelf,Furniture,Living Room Furniture,43,2948.97,5396.68,2447.71,India,Telangana,Hyderabad,07-06-2024,4.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,2,8643.66,9482.72,839.06,India,West Bengal,Kolkata,26-02-2024,3.7
770488,Kivik Sofa,Furniture,Living Room Furniture,5,6631.25,7824.23,1192.98,India,Delhi,New Delhi,15-05-2024,4.2
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,3,7364.03,8934.47,1570.44,India,Karnataka,Bangalore,01-07-2023,4.6
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,31,5109,6756.03,1647.03,India,Telangana,Hyderabad,26-05-2023,3.9
207474,Markus Office Chair,Furniture,Office Furniture,3,5539.58,6633.13,1093.55,India,Karnataka,Bangalore,14-11-2023,3.8
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,17,2605.58,3606.18,1000.6,India,Tamil Nadu,Chennai,11-09-2024,4.6
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,8,7402.9,8882.41,1479.51,India,Delhi,New Delhi,02-06-2023,4.9
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,32,9385.69,11115.07,1729.38,India,Karnataka,Bangalore,21-03-2024,3.2
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,28,4546.95,5188.9,641.95,India,Maharashtra,Mumbai,23-09-2024,4.3
207474,Markus Office Chair,Furniture,Office Furniture,39,7814.29,9374.41,1560.12,India,Tamil Nadu,Chennai,13-01-2025,4.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,28,6276.94,7578.87,1301.93,India,West Bengal,Kolkata,14-03-2024,4.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,33,5026.58,6455.9,1429.32,India,Delhi,New Delhi,10-01-2025,4.6
216740,Poang Armchair,Furniture,Living Room Furniture,5,5923.03,7238.23,1315.2,India,Karnataka,Bangalore,28-01-2023,4.1
329259,Vindum High-Pile Rug,Home Decor,Textiles,44,9768.65,11852.84,2084.19,India,Karnataka,Bangalore,07-05-2024,4.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,26,6949.12,7550.43,601.31,India,Delhi,New Delhi,06-10-2023,4.5
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,25,2952.55,4235.53,1282.98,India,West Bengal,Kolkata,11-02-2024,5
207474,Markus Office Chair,Furniture,Office Furniture,32,4024.27,6207.59,2183.32,India,Telangana,Hyderabad,12-02-2023,4.8
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,44,7071.68,9235.99,2164.31,India,Maharashtra,Mumbai,24-04-2023,3.6
207474,Markus Office Chair,Furniture,Office Furniture,46,4939.39,5945.25,1005.86,India,Karnataka,Bangalore,18-01-2025,3.4
388390,Pax Wardrobe,Furniture,Bedroom Furniture,32,1651.79,3445.02,1793.23,India,Karnataka,Bangalore,05-11-2023,5
388390,Pax Wardrobe,Furniture,Bedroom Furniture,6,2195.58,5132.71,2937.13,India,West Bengal,Kolkata,10-12-2024,4.1
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,5,4497.76,6361.22,1863.46,India,West Bengal,Kolkata,03-11-2024,4.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,50,5016.56,6215.84,1199.28,India,Karnataka,Bangalore,15-10-2024,4.7
877573,Malm Bed Frame,Furniture,Bedroom Furniture,10,5811.31,7713.97,1902.66,India,West Bengal,Kolkata,23-09-2023,3.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,6,4997.6,6981.03,1983.43,India,Delhi,New Delhi,01-08-2023,4.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,6,10015.97,12064.98,2049.01,India,West Bengal,Kolkata,13-03-2023,3.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,39,7716.06,10211.96,2495.9,India,Telangana,Hyderabad,03-08-2023,3.1
216740,Poang Armchair,Furniture,Living Room Furniture,50,6138.26,8121.87,1983.61,India,Telangana,Hyderabad,09-12-2024,4.3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,35,6528.81,7471.71,942.9,India,Telangana,Hyderabad,12-04-2024,4.6
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,30,3072.23,4140.59,1068.36,India,Delhi,New Delhi,30-03-2023,3.9
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,10,7343.97,9798.99,2455.02,India,West Bengal,Kolkata,04-04-2023,3.7
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,49,7599.96,8242.71,642.75,India,Karnataka,Bangalore,18-08-2024,3.2
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,10,2187.21,5333.62,3146.41,India,Karnataka,Bangalore,09-02-2024,3.8
356788,Billy Bookshelf,Furniture,Living Room Furniture,37,6002.67,8233.62,2230.95,India,Delhi,New Delhi,22-10-2024,3.9
207474,Markus Office Chair,Furniture,Office Furniture,2,3865.47,6557.01,2691.54,India,Tamil Nadu,Chennai,22-03-2023,3.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,4,6098.79,8730.82,2632.03,India,Maharashtra,Mumbai,09-09-2024,3.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,7,7827.87,8956.13,1128.26,India,Maharashtra,Mumbai,16-03-2024,3.8
216740,Poang Armchair,Furniture,Living Room Furniture,4,4414.05,5619.65,1205.6,India,Tamil Nadu,Chennai,13-09-2024,3.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,40,2703.33,3594.75,891.42,India,Delhi,New Delhi,05-05-2023,5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,49,3261.12,5024.96,1763.84,India,Delhi,New Delhi,07-05-2023,3.1
388390,Pax Wardrobe,Furniture,Bedroom Furniture,22,9299.67,11309.34,2009.67,India,Telangana,Hyderabad,23-06-2024,3.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,11,8919.23,10626.68,1707.45,India,Delhi,New Delhi,01-02-2024,3.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,32,6360.79,7048.22,687.43,India,West Bengal,Kolkata,30-03-2024,3.2
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,20,2129.82,3839.3,1709.48,India,West Bengal,Kolkata,05-06-2023,4.9
198247,Ledberg LED Strip,Home Decor,Lighting,15,2508.05,4021.87,1513.82,India,West Bengal,Kolkata,21-08-2023,4.2
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,44,4531.14,6173.24,1642.1,India,Karnataka,Bangalore,12-03-2024,3
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,10,8646,10811.51,2165.51,India,Tamil Nadu,Chennai,05-12-2024,4.8
216740,Poang Armchair,Furniture,Living Room Furniture,9,9412.68,11224.71,1812.03,India,Telangana,Hyderabad,13-05-2024,4.1
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,30,9918.65,11994.06,2075.41,India,Karnataka,Bangalore,22-12-2023,4.4
872247,Bekant Desk,Furniture,Office Furniture,31,5564.67,6580.18,1015.51,India,West Bengal,Kolkata,11-07-2023,4.9
207474,Markus Office Chair,Furniture,Office Furniture,46,5276.48,6969.59,1693.11,India,Delhi,New Delhi,18-01-2025,4.1
872247,Bekant Desk,Furniture,Office Furniture,8,10158.39,13265.39,3107,India,Delhi,New Delhi,21-03-2024,4.9
388390,Pax Wardrobe,Furniture,Bedroom Furniture,3,7122.63,9089.19,1966.56,India,Delhi,New Delhi,05-09-2024,4.3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,13,9866.27,11252.54,1386.27,India,Karnataka,Bangalore,16-08-2024,3.2
198247,Ledberg LED Strip,Home Decor,Lighting,16,2670.67,4743.12,2072.45,India,Karnataka,Bangalore,16-07-2024,3.1
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,46,8440.09,9606.6,1166.51,India,Delhi,New Delhi,03-07-2023,4.1
356788,Billy Bookshelf,Furniture,Living Room Furniture,42,9247.9,11474.91,2227.01,India,Tamil Nadu,Chennai,03-08-2024,3.6
216740,Poang Armchair,Furniture,Living Room Furniture,42,5374.3,8332.32,2958.02,India,Maharashtra,Mumbai,27-09-2023,4.8
356788,Billy Bookshelf,Furniture,Living Room Furniture,12,3089.34,4675.6,1586.26,India,Tamil Nadu,Chennai,03-12-2023,4.9
207474,Markus Office Chair,Furniture,Office Furniture,1,6523.92,8650.86,2126.94,India,Maharashtra,Mumbai,02-07-2024,3.6
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,32,4400.12,5487.77,1087.65,India,West Bengal,Kolkata,15-06-2024,3.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,30,6152.2,6847.55,695.35,India,Telangana,Hyderabad,14-11-2023,3.6
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,40,8796.98,9743.38,946.4,India,Karnataka,Bangalore,03-01-2024,4.3
356788,Billy Bookshelf,Furniture,Living Room Furniture,31,7672.65,8450.04,777.39,India,Karnataka,Bangalore,26-12-2024,3.9
872247,Bekant Desk,Furniture,Office Furniture,20,1210.11,2222.04,1011.93,India,Delhi,New Delhi,05-03-2024,4.3
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,11,8514.15,11674.41,3160.26,India,Delhi,New Delhi,13-01-2024,4.5
877573,Malm Bed Frame,Furniture,Bedroom Furniture,19,7750.25,8346.08,595.83,India,Telangana,Hyderabad,01-05-2023,3.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,27,11323.59,14063.61,2740.02,India,Delhi,New Delhi,08-08-2023,4.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,49,2892.01,4407.84,1515.83,India,Telangana,Hyderabad,21-07-2023,4.8
877573,Malm Bed Frame,Furniture,Bedroom Furniture,36,9185.31,10319.37,1134.06,India,Maharashtra,Mumbai,18-03-2023,4.7
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,44,5298.84,7829.86,2531.02,India,Maharashtra,Mumbai,17-10-2023,3.9
216740,Poang Armchair,Furniture,Living Room Furniture,9,9739.85,11703.31,1963.46,India,Tamil Nadu,Chennai,13-02-2023,4.3
207474,Markus Office Chair,Furniture,Office Furniture,2,7495.91,7936.24,440.33,India,Telangana,Hyderabad,28-04-2024,3.1
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,45,2626.33,4505.15,1878.82,India,Delhi,New Delhi,02-04-2024,5
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,19,7557.96,9044.15,1486.19,India,Maharashtra,Mumbai,25-07-2023,4.5
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,25,9587.24,11698.68,2111.44,India,Delhi,New Delhi,29-04-2024,4.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,42,6434.27,8709.66,2275.39,India,Karnataka,Bangalore,18-07-2023,3.3
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,49,2828.98,4961.67,2132.69,India,Maharashtra,Mumbai,02-02-2023,3.8
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,16,8738.32,11026.62,2288.3,India,Karnataka,Bangalore,24-03-2023,4.5
877573,Malm Bed Frame,Furniture,Bedroom Furniture,43,8597.85,11780.29,3182.44,India,Maharashtra,Mumbai,30-07-2024,3.5
126226,Lack Coffee Table,Furniture,Living Room Furniture,39,1942.88,4695.34,2752.46,India,Maharashtra,Mumbai,01-06-2024,3.5
216740,Poang Armchair,Furniture,Living Room Furniture,29,5418.52,8102.23,2683.71,India,Tamil Nadu,Chennai,14-03-2023,3.3
207474,Markus Office Chair,Furniture,Office Furniture,47,6878.95,9674.52,2795.57,India,Karnataka,Bangalore,24-07-2023,3.5
388390,Pax Wardrobe,Furniture,Bedroom Furniture,34,4948.12,6474.29,1526.17,India,Telangana,Hyderabad,21-03-2023,4.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,44,8610.7,9369.86,759.16,India,Telangana,Hyderabad,31-12-2024,4.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,21,8137.52,8955.11,817.59,India,West Bengal,Kolkata,21-02-2023,4.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,20,4476.55,6973.43,2496.88,India,Karnataka,Bangalore,25-11-2024,4.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,9,7348.72,8947.14,1598.42,India,West Bengal,Kolkata,11-10-2023,4.8
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,35,3723.07,5498.76,1775.69,India,Maharashtra,Mumbai,24-03-2023,3.1
126226,Lack Coffee Table,Furniture,Living Room Furniture,49,5013.79,6983.93,1970.14,India,Karnataka,Bangalore,02-03-2024,4.9
770488,Kivik Sofa,Furniture,Living Room Furniture,13,3915.76,6876.14,2960.38,India,Karnataka,Bangalore,31-07-2023,4.4
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,16,7320.03,8958.32,1638.29,India,Tamil Nadu,Chennai,01-09-2023,3.7
872247,Bekant Desk,Furniture,Office Furniture,33,9579.01,12228.06,2649.05,India,Delhi,New Delhi,30-06-2024,4.5
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,24,6453.86,7740.2,1286.34,India,Karnataka,Bangalore,09-02-2024,3.3
872247,Bekant Desk,Furniture,Office Furniture,38,7931.38,8685.7,754.32,India,West Bengal,Kolkata,13-07-2023,4.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,36,6544.65,9710.05,3165.4,India,Tamil Nadu,Chennai,21-03-2024,4.3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,11,6608.53,8665.63,2057.1,India,Tamil Nadu,Chennai,10-05-2023,4.8
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,4,9151.65,12312.07,3160.42,India,Telangana,Hyderabad,11-08-2024,4.3
770488,Kivik Sofa,Furniture,Living Room Furniture,9,4426.94,5090.92,663.98,India,Tamil Nadu,Chennai,23-01-2025,3.9
216740,Poang Armchair,Furniture,Living Room Furniture,41,9734.57,10822.59,1088.02,India,West Bengal,Kolkata,13-12-2024,3.8
770488,Kivik Sofa,Furniture,Living Room Furniture,47,6072.48,7506.94,1434.46,India,West Bengal,Kolkata,15-04-2024,4.4
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,7,3126.77,4727.78,1601.01,India,Karnataka,Bangalore,19-04-2024,3.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,26,2540.1,4279.15,1739.05,India,Delhi,New Delhi,30-01-2024,5
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,44,3127.47,5933.97,2806.5,India,Delhi,New Delhi,04-08-2023,3.2
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,36,8410.23,8767.17,356.94,India,Tamil Nadu,Chennai,28-09-2024,4
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,22,3851.58,5689.84,1838.26,India,Telangana,Hyderabad,30-01-2024,4.8
198247,Ledberg LED Strip,Home Decor,Lighting,18,3110.32,4697.71,1587.39,India,Tamil Nadu,Chennai,16-10-2024,4.1
216740,Poang Armchair,Furniture,Living Room Furniture,21,2678.94,5064,2385.06,India,Karnataka,Bangalore,10-12-2023,4.4
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,20,4288.92,6837.85,2548.93,India,Maharashtra,Mumbai,24-06-2023,4.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,25,4373,5563.82,1190.82,India,Delhi,New Delhi,11-04-2023,4.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,7,8125.29,9449.65,1324.36,India,Maharashtra,Mumbai,13-04-2023,4.2
329259,Vindum High-Pile Rug,Home Decor,Textiles,50,5906.25,8301.41,2395.16,India,Tamil Nadu,Chennai,22-06-2024,4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,25,7946.48,9585.44,1638.96,India,West Bengal,Kolkata,28-12-2023,4.5
207474,Markus Office Chair,Furniture,Office Furniture,46,1868.08,3522.77,1654.69,India,Karnataka,Bangalore,30-10-2023,4.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,24,2428.04,4731.95,2303.91,India,Delhi,New Delhi,23-12-2023,4.5
877573,Malm Bed Frame,Furniture,Bedroom Furniture,6,4431.96,6292.32,1860.36,India,Karnataka,Bangalore,13-12-2023,3.2
126226,Lack Coffee Table,Furniture,Living Room Furniture,36,3217.85,6121.94,2904.09,India,Delhi,New Delhi,25-01-2024,3
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,50,3336.69,6161.46,2824.77,India,Tamil Nadu,Chennai,28-11-2024,3.5
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,44,7076,8016.19,940.19,India,Karnataka,Bangalore,16-08-2024,3.3
356788,Billy Bookshelf,Furniture,Living Room Furniture,18,7998.5,9894.75,1896.25,India,Tamil Nadu,Chennai,11-03-2023,4.9
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,40,4618.72,4835.49,216.77,India,West Bengal,Kolkata,04-07-2024,3.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,22,8381.47,11323.7,2942.23,India,Tamil Nadu,Chennai,18-06-2024,4.9
388390,Pax Wardrobe,Furniture,Bedroom Furniture,21,4748.02,5810.96,1062.94,India,Delhi,New Delhi,12-06-2024,3.6
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,16,6591.11,8601.72,2010.61,India,West Bengal,Kolkata,14-04-2023,3.2
198247,Ledberg LED Strip,Home Decor,Lighting,38,9798.85,11004.11,1205.26,India,Karnataka,Bangalore,16-03-2023,4.5
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,19,3270.93,5282.7,2011.77,India,Tamil Nadu,Chennai,06-12-2023,4
207474,Markus Office Chair,Furniture,Office Furniture,17,4455.47,5787.02,1331.55,India,Karnataka,Bangalore,15-08-2024,5
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,26,10268.23,13032.24,2764.01,India,West Bengal,Kolkata,18-10-2023,4.1
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,35,2110.74,3812.47,1701.73,India,Telangana,Hyderabad,10-10-2024,3.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,37,8980.62,11070.48,2089.86,India,Maharashtra,Mumbai,27-11-2024,3.2
877573,Malm Bed Frame,Furniture,Bedroom Furniture,15,10359.71,12572.03,2212.32,India,Delhi,New Delhi,22-04-2023,3.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,30,9000.49,11462.59,2462.1,India,Tamil Nadu,Chennai,09-08-2023,3.6
126226,Lack Coffee Table,Furniture,Living Room Furniture,47,3517.66,5600.8,2083.14,India,Maharashtra,Mumbai,25-06-2023,4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,7,9121.99,9935.01,813.02,India,Tamil Nadu,Chennai,24-06-2023,3.1
877573,Malm Bed Frame,Furniture,Bedroom Furniture,22,3645.28,5859.61,2214.33,India,Maharashtra,Mumbai,19-03-2024,3.5
356788,Billy Bookshelf,Furniture,Living Room Furniture,11,7041.7,8943.11,1901.41,India,West Bengal,Kolkata,11-01-2024,3.8
356788,Billy Bookshelf,Furniture,Living Room Furniture,41,8371.16,11243.44,2872.28,India,Karnataka,Bangalore,16-05-2023,3.9
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,1,4430.57,7176.52,2745.95,India,Tamil Nadu,Chennai,21-12-2023,3.1
877573,Malm Bed Frame,Furniture,Bedroom Furniture,12,7144.97,8356,1211.03,India,West Bengal,Kolkata,19-06-2023,4.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,21,8089.62,9665.98,1576.36,India,Telangana,Hyderabad,01-09-2023,4.7
329259,Vindum High-Pile Rug,Home Decor,Textiles,44,7210.37,9439.84,2229.47,India,Karnataka,Bangalore,22-01-2024,3.6
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,8,4245.61,5234.57,988.96,India,Delhi,New Delhi,10-08-2023,4.2
198247,Ledberg LED Strip,Home Decor,Lighting,28,4516.34,7160.73,2644.39,India,Tamil Nadu,Chennai,07-12-2024,4.9
356788,Billy Bookshelf,Furniture,Living Room Furniture,11,9099.67,11064.29,1964.62,India,West Bengal,Kolkata,14-01-2025,4.2
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,32,3126.26,4825.34,1699.08,India,Maharashtra,Mumbai,27-03-2023,4.3
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,32,8729.28,9729.56,1000.28,India,Telangana,Hyderabad,07-01-2024,4.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,3,5452.69,7447.18,1994.49,India,Delhi,New Delhi,16-10-2024,4.1
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,33,3499.43,4987.48,1488.05,India,West Bengal,Kolkata,27-11-2024,5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,49,8823.71,10513.21,1689.5,India,Maharashtra,Mumbai,22-11-2024,4.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,3,8393.63,9860.9,1467.27,India,Delhi,New Delhi,30-03-2024,4.7
877573,Malm Bed Frame,Furniture,Bedroom Furniture,14,7966.1,9737.83,1771.73,India,Karnataka,Bangalore,14-04-2023,4.2
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,4,7311.56,8543.6,1232.04,India,Karnataka,Bangalore,08-03-2023,5
207474,Markus Office Chair,Furniture,Office Furniture,37,6784.79,9356.72,2571.93,India,Delhi,New Delhi,17-06-2024,4.6
388390,Pax Wardrobe,Furniture,Bedroom Furniture,4,6777.1,8699.59,1922.49,India,Tamil Nadu,Chennai,22-03-2024,3.5
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,49,7912.92,9316.49,1403.57,India,Karnataka,Bangalore,07-11-2024,3.8
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,41,2830.7,5344.81,2514.11,India,Maharashtra,Mumbai,08-02-2023,4.8
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,21,2277.82,3734.85,1457.03,India,Tamil Nadu,Chennai,10-04-2023,4.9
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,35,7451.66,8519.83,1068.17,India,Maharashtra,Mumbai,16-01-2025,3.5
207474,Markus Office Chair,Furniture,Office Furniture,36,3771.28,5186.77,1415.49,India,Delhi,New Delhi,04-09-2024,4.4
216740,Poang Armchair,Furniture,Living Room Furniture,7,8061.56,9771.68,1710.12,India,Maharashtra,Mumbai,17-11-2024,3.9
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,45,4425.3,6626.94,2201.64,India,Karnataka,Bangalore,30-07-2023,4.8
126226,Lack Coffee Table,Furniture,Living Room Furniture,24,4766.84,7061.43,2294.59,India,Telangana,Hyderabad,06-06-2023,3.1
